conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
2016125533327921390,Tue Jan 27 12:25:59 +0000 2026,19286, yang modar biar kamu jangan anak-anak kecil kok perlakuan yang sama gak dilakukan pas terjadi keracunan MBG? https://t.co/ZYUYPnVCEz,2016125533327921390,https://pbs.twimg.com/media/G_q3fPiaoAA9Gme.jpg,,in,,155,237,6200,https://x.com/undefined/status/2016125533327921390,869057016,
2016739490853962029,Thu Jan 29 05:05:38 +0000 2026,31619,sekolahku keracunan mbg.. BANYAK BGT SUMPAH AMBULANNYA,2016739490853962029,,,in,,404,314,3044,https://x.com/undefined/status/2016739490853962029,1277411622827356160,
1999061045386912240,Fri Dec 12 11:34:37 +0000 2025,41355,@villifai gw kerja di media dan yuppp. kita wartawan dilarang untuk nulis berita jelek yang berhubungan dengan pemerintahan Prabowo saat ini. kita bikin berita keracunan MBG aja ga dibolehin langsung disuruh takedown sama atasan. jadi sebenernya pemerintah yang kayak anjing,1999442763616780715,,villifai,in,,796,278,17667,https://x.com/undefined/status/1999442763616780715,1909577612932022272,
2053672629958226139,Mon May 11 03:04:45 +0000 2026,71573,Kok kita tuh santai banget sih 1. Negara dengan mata uang terendah ke 5 di dunia 2. Bekasi jadi kota paling beracun ke 2 di dunia 3. Rupiah di angka Rp. 17.377 4. Total 33.626 pelajar keracunan MBG and the list still go on we're not angry enough ,2053672629958226139,,,in,,974,537,24785,https://x.com/undefined/status/2053672629958226139,2947363027,
1958373283063325142,Thu Aug 21 03:39:10 +0000 2025,1429,Cegah Keracunan MBG Terulang Pemkab Sleman Minta Guru Cicip Makanan Sebelum Dibagikan Baca di https://t.co/7g3lunbCf3 https://t.co/7QZSeaoolt,1958373283063325142,https://pbs.twimg.com/media/Gy2KDblakAAGNvQ.jpg,,in,,2405,898,355,https://x.com/undefined/status/1958373283063325142,23343960,
1947657410153484305,Tue Jul 22 13:58:06 +0000 2025,1898,Kasus dugaan keracunan MBG terjadi lagi. Lebih dari 140 siswa SMP di Kupang masuk UGD karena mengeluh sakit perut mual dan sakit kepala pada Selasa (22/07). Mereka menyantap menu MBG sehari sebelumnya. https://t.co/IvwvqziiDX,1947657410153484305,https://pbs.twimg.com/amplify_video_thumb/1947656815858114561/img/NJ3yOHdB3s_WXBjD.jpg,,in,,297,165,886,https://x.com/undefined/status/1947657410153484305,23772644,
1915589733310406986,Fri Apr 25 02:12:37 +0000 2025,4543,Indonesia Corruption Watch (ICW) mendesak agar program Makan Bergizi Gratis (MBG) dihentikan setelah rentetan kasus keracunan MBG yang menimpa siswa di berbagai daerah. ~LL #KeracunanMBG https://t.co/diTSndfkdN,1915589733310406986,,,in,,71,80,1714,https://x.com/undefined/status/1915589733310406986,23343960,
1917817255683055902,Thu May 01 05:43:59 +0000 2025,837,Kronologi Ratusan Siswa SMPN 35 Bandung Keracunan MBG Makaroni dan Sayuran Diduga Basi | #Keracunan #MakanSiangGratis #Bandung https://t.co/4dPk9rCe24,1917817255683055902,,,in,,83,88,454,https://x.com/undefined/status/1917817255683055902,23343960,
1915711131169292472,Fri Apr 25 10:15:00 +0000 2025,2020,Kepala BGN Klaim Tingkat Keracunan MBG Hanya 0 5 Persen walau Jadi KLB di Cianjur https://t.co/YI0p1J6A9C,1915711131169292472,,,in,,2887,1316,461,https://x.com/undefined/status/1915711131169292472,71436318,
1920024711091913002,Wed May 07 07:55:38 +0000 2025,18500,Bagi Prabowo anak2 yg meregang nyawa keracunan MBG ini hanyalah collateral damage angka statistik Tanpa empati Prabowo membanggakan program MBG dgn mengatakan anak2 yg keracunan ini hanya 0 005%... Bagi orang tua anak2 tsb kejadian ini adalah percobaan pembunuhan anak2 mrk https://t.co/49aZ1jJYBm,1920024711091913002,https://pbs.twimg.com/amplify_video_thumb/1920023772272459778/img/uQkIhC_JSsn5hPrb.jpg,,in,,574,459,7264,https://x.com/undefined/status/1920024711091913002,1178950184601935873,
